CD_CLIENTE;SEGMENTO;FAIXA_FATURAMENTO;MARCA_TOTVS;MODALIDADE_COMERCIALIZADA;REGIAO;RESPOSTA_NPS_RELACIONAL;Tempo_Relacionamento_media;RECEITA_RECORRENTE_media;QTDE_TICKETS_media;CLIENTE_PRIME_un;cluster
TFDS05;MANUFATURA;Faixa 04 - De 25 M ate 35 M;CLOUD;MODALIDADE ASSINATURA COMPLEMENTAR;Centro-Oeste;0.0;3.577.692.308;1167847478.0;139.0;;1
TFDRGU;SERVICOS;Faixa 05 - De 35 M ate 50 M;CROSS - INTERA;MODALIDADE ASSINATURA COMPLEMENTAR;Centro-Oeste;0.0;4.793.333.333;228975703.0;95.0;;1
TFDTSB;MANUFATURA;Faixa 07 - De 75 M ate 150 M;CROSS - INTERA;MODALIDADE ASSINATURA COMPLEMENTAR;Sul;0.0;479.0;981326351.0;72.0;;1
TFDRUS;LOGISTICA;Faixa 01 - De 4,5 M ate 7,5 M;BACKOFFICE - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;Sul;0.0;554.0;615218367.0;183.0;;1
TFDBLK;VAREJO;Faixa 02 - De 7,5 M ate 15 M;CLOUD;MODALIDADE ASSINATURA COMPLEMENTAR;Centro-Oeste;0.0;1113.0;1369128615.0;90.0;;1
TFDSZ4;SERVICOS;Faixa 02 - De 7,5 M ate 15 M;FEEDZ;MODALIDADE ASSINATURA COMPLEMENTAR;Sul;0.0;2.998.461.538;1251131010.0;63.0;;1
TFDQA3;EDUCACIONAL;Faixa 00 - Ate 4,5 M;CROSS - INTERA;MODALIDADE ASSINATURA COMPLEMENTAR;Sul;0.0;5.438.235.294;556190313.0;53.0;;1
TFDRD6;CONSTRUCAO E PROJETOS;Faixa 02 - De 7,5 M ate 15 M;CLOUD INTERA;MODALIDADE ASSINATURA COMPLEMENTAR;Sul;0.0;605.0;526424535.0;114.0;;1
TFDOB0;MANUFATURA;Faixa 01 - De 4,5 M ate 7,5 M;BACKOFFICE - CORE;MODALIDADE ASSINATURA COMPLEMENTAR;Sul;0.0;784.0;1114287345.0;67.0;;1
TFCRWW;MANUFATURA;Faixa 05 - De 35 M ate 50 M;CROSS - TRADICIONAL;MODALIDADE ASSINATURA COMPLEMENTAR;Sul;0.0;1787.0;208358369.0;5.0;;1
T78458;FINANCIAL SERVICES;Faixa 06 - De 50 M ate 75 M;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;234.0;3545213810.0;8.0;;1
TA8589;SERVICOS;Faixa 08 - De 150 M ate 300 M;CLOUD INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1026.0;3234638933.0;139.0;;1
TDCA4G;SAUDE;Faixa 08 - De 150 M ate 300 M;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;5.136.666.667;1688872972.0;14.0;;1
TEYT77;MANUFATURA;Faixa 02 - De 7,5 M ate 15 M;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1.600.111.111;909587317.0;71.0;;1
TFBRGH;LOGISTICA;Faixa 00 - Ate 4,5 M;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1128.5;344689356.0;23.0;;1
TEYTBY;MANUFATURA;Faixa 08 - De 150 M ate 300 M;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;2247.0;1126615757.0;9.0;;1
TFCGB7;MANUFATURA;Faixa 07 - De 75 M ate 150 M;EDUCACIONAL - CORE;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;2.116.705.882;2115229175.0;74.0;;1
TFC146;MANUFATURA;Faixa 02 - De 7,5 M ate 15 M;CROSS - TRADICIONAL;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;2393.4;1197931004.0;25.0;;1
TFBJS3;LOGISTICA;Faixa 02 - De 7,5 M ate 15 M;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;2.352.692.308;1404524210.0;119.0;;1
TFCSM7;MANUFATURA;Faixa 02 - De 7,5 M ate 15 M;CLOUD INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1.539.923.077;398749621.0;196.0;;1
TFCHB6;VAREJO;Faixa 00 - Ate 4,5 M;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1.566.272.727;1557588008.0;51.0;;1
TFCNV6;SERVICOS;Faixa 05 - De 35 M ate 50 M;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;684.0;1153505356.0;39.0;;1
TFCXFG;SERVICOS;Faixa 02 - De 7,5 M ate 15 M;CLOUD INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1376.9;625448811.0;52.0;;1
TFCXLB;SERVICOS;Faixa 06 - De 50 M ate 75 M;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1350.25;968921080.0;26.0;;1
TFCZH7;VAREJO;Faixa 06 - De 50 M ate 75 M;CLOUD;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;7.393.225.806;895756037.0;148.0;;1
TFCQRA;MANUFATURA;Faixa 05 - De 35 M ate 50 M;CLOUD INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1618.5;1488192833.0;266.0;;1
TFDAA0;CONSTRUCAO E PROJETOS;Faixa 03 - De 15 M ate 25 M;GOODDATA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;935.2;3723415971.0;88.0;;1
TFDBKB;SERVICOS;Faixa 04 - De 25 M ate 35 M;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1.356.933.333;1103455281.0;210.0;;1
TFDC66;SERVICOS;Faixa 00 - Ate 4,5 M;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1.066.538.462;536080831.0;8.0;;1
TFDCYM;SAUDE;Faixa 02 - De 7,5 M ate 15 M;CLOUD INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1179.0;595089240.0;68.0;;1
TFCVML;SERVICOS;Faixa 02 - De 7,5 M ate 15 M;CLOUD;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1.108.357.143;1646935773.0;27.0;;1
TFCTQR;SERVICOS;Faixa 06 - De 50 M ate 75 M;CLOUD INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1696.0;594371601.0;28.0;;1
TFDF76;MANUFATURA;Faixa 03 - De 15 M ate 25 M;CLOUD INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;702.0;1277749499.0;118.0;;1
TFDEZT;SERVICOS;Faixa 06 - De 50 M ate 75 M;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;8.801.428.571;807136170.0;182.0;;1
TFDFSZ;MANUFATURA;Faixa 09 - De 300 M ate 500 M;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;9.962.608.696;641315655.0;77.0;;1
TFDFRV;MANUFATURA;Faixa 00 - Ate 4,5 M;CLOUD;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1057.0;452396909.0;41.0;;1
TFDGFI;MANUFATURA;Faixa 08 - De 150 M ate 300 M;LOGISTICA - CORE;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;859.0;2011716535.0;662.0;;0
TFCZS8;LOGISTICA;Faixa 08 - De 150 M ate 300 M;CLOUD INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1.250.714.286;2308994871.0;370.0;;0
TFCZUL;VAREJO;Faixa 05 - De 35 M ate 50 M;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1230.4;778194954.0;98.0;;1
TFCJQH;SERVICOS;Faixa 00 - Ate 4,5 M;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;2184.0;704587814.0;4.0;;1
TFCKNR;SERVICOS;Faixa 02 - De 7,5 M ate 15 M;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1699.5;1210585300.0;35.0;;1
TFD638;VAREJO;Faixa 02 - De 7,5 M ate 15 M;CLOUD;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1227.2;573285734.0;46.0;;1
TFD156;SERVICOS;Faixa 03 - De 15 M ate 25 M;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1153.0;910121307.0;9.0;;1
TFDBL6;LOGISTICA;Faixa 07 - De 75 M ate 150 M;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;7.891.176.471;1008818870.0;415.0;;1
TFDPXV;MANUFATURA;Faixa 03 - De 15 M ate 25 M;CLOUD INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;649.0;350020795.0;24.0;;1
TFDBPH;SERVICOS;Faixa 00 - Ate 4,5 M;BUSINESS AGILITY;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;655.8;236542646.0;39.0;;1
TFDQH4;VAREJO;Faixa 01 - De 4,5 M ate 7,5 M;CLOUD INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;5.733.333.333;531159793.0;356.0;;1
TFDCYJ;DISTRIBUICAO;Faixa 04 - De 25 M ate 35 M;CLOUD;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1068.5;1132209066.0;194.0;;1
TFDQCG;AGROINDUSTRIA;Faixa 03 - De 15 M ate 25 M;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;667.0;223442401.0;185.0;;1
TFDIEO;MANUFATURA;Faixa 06 - De 50 M ate 75 M;DISTRIBUICAO & VAREJO - CORE;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;7.424.210.526;1145535732.0;104.0;;1
TFDRCQ;LOGISTICA;Faixa 07 - De 75 M ate 150 M;CLOUD;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;455.0;574576599.0;68.0;;1
TFDSMK;DISTRIBUICAO;Faixa 08 - De 150 M ate 300 M;CLOUD;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;483.375;1299844236.0;347.0;;1
TFDRQG;VAREJO;Faixa 03 - De 15 M ate 25 M;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;458.5;514589852.0;51.0;;1
TFDTJW;LOGISTICA;Faixa 03 - De 15 M ate 25 M;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;4.819.444.444;468186933.0;307.0;;1
TFDDL4;SERVICOS;Faixa 05 - De 35 M ate 50 M;CROSS - TRADICIONAL;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;9.996.363.636;1337394450.0;55.0;;1
TFDGU9;MANUFATURA;Faixa 05 - De 35 M ate 50 M;DISTRIBUICAO & VAREJO - CORE;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;8.022.857.143;2346467754.0;10.0;;1
TFDCV6;MANUFATURA;Faixa 02 - De 7,5 M ate 15 M;CLOUD INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1.160.428.571;1137063994.0;51.0;;1
TFDOAK;MANUFATURA;Faixa 02 - De 7,5 M ate 15 M;CLOUD;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;784.0;717784715.0;49.0;;1
TFDIGX;MANUFATURA;Faixa 06 - De 50 M ate 75 M;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;9.008.571.429;1073321380.0;234.0;;1
TFDS95;MANUFATURA;Faixa 03 - De 15 M ate 25 M;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;490.0;382750269.0;44.0;;1
TFDBKE;MANUFATURA;Faixa 01 - De 4,5 M ate 7,5 M;CLOUD;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1250.0;664866166.0;108.0;;1
TFDPIO;MANUFATURA;Faixa 05 - De 35 M ate 50 M;CLOUD;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;5.791.818.182;1149412242.0;418.0;;1
TFDISF;MANUFATURA;Faixa 07 - De 75 M ate 150 M;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;7.087.142.857;1367800266.0;183.0;;1
TFDTRI;SAUDE;Faixa 05 - De 35 M ate 50 M;CROSS - TRADICIONAL;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;479.0;955247213.0;36.0;;1
TFDPUF;SAUDE;Faixa 07 - De 75 M ate 150 M;CLOUD INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;6.906.153.846;1650450829.0;134.0;;1
TFDOH6;SERVICOS;Faixa 01 - De 4,5 M ate 7,5 M;CLOUD;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;6.653.333.333;434914591.0;51.0;;1
TFDJLF;SAUDE;Faixa 07 - De 75 M ate 150 M;CLOUD INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;844.75;1124230639.0;425.0;;1
TFDQII;MANUFATURA;Faixa 08 - De 150 M ate 300 M;MANUFATURA - CORE;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1.410.928.571;3970988229.0;24.0;;1
TFDIBZ;DISTRIBUICAO;Faixa 01 - De 4,5 M ate 7,5 M;CLOUD INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;624.05;917631298.0;112.0;;1
TFDPXB;SERVICOS;Faixa 00 - Ate 4,5 M;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;693.0;492224843.0;42.0;;1
TFDBP3;SERVICOS;Faixa 03 - De 15 M ate 25 M;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1110.0;915091264.0;187.0;;1
TFDPSD;SAUDE;Faixa 02 - De 7,5 M ate 15 M;CLOUD;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;700.0;2366154481.0;27.0;;1
TFDQTO;SERVICOS;Faixa 01 - De 4,5 M ate 7,5 M;CLOUD;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;632.0;544195041.0;12.0;;1
TFD542;MANUFATURA;Faixa 01 - De 4,5 M ate 7,5 M;CLOUD INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1138.6;559220374.0;49.0;;1
TFDQU2;MANUFATURA;Faixa 09 - De 300 M ate 500 M;CLOUD INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;632.0;1752693233.0;52.0;;1
TFDDMZ;SERVICOS;Faixa 01 - De 4,5 M ate 7,5 M;CLOUD INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1172.7;1451101218.0;46.0;;1
TFDQX0;MANUFATURA;Faixa 05 - De 35 M ate 50 M;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;631.0;464305536.0;27.0;;1
TFDS53;MANUFATURA;Faixa 08 - De 150 M ate 300 M;CLOUD;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;4.243.571.429;2894541938.0;512.0;;0
TFDDTY;LOGISTICA;Faixa 00 - Ate 4,5 M;CLOUD;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1.080.777.778;516990583.0;96.0;;1
TFDRAT;CONSTRUCAO E PROJETOS;Faixa 01 - De 4,5 M ate 7,5 M;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;612.0;1404176041.0;38.0;;1
TFDDVO;MANUFATURA;Faixa 04 - De 25 M ate 35 M;CLOUD INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1.034.636.364;608814565.0;26.0;;1
TFDTS5;DISTRIBUICAO;Faixa 05 - De 35 M ate 50 M;CLOUD INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;3.757.142.857;1466611385.0;156.0;;1
TFDRTE;MANUFATURA;Faixa 02 - De 7,5 M ate 15 M;CLOUD INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;561.0;571012964.0;57.0;;1
TFDTLN;VAREJO;Faixa 07 - De 75 M ate 150 M;DISTRIBUICAO & VAREJO - CORE;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;488.125;1523682790.0;160.0;;1
TFDDM5;MANUFATURA;Faixa 02 - De 7,5 M ate 15 M;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1.134.071.429;647714928.0;49.0;;1
TFDTMG;CONSTRUCAO E PROJETOS;Faixa 01 - De 4,5 M ate 7,5 M;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;4.700.666.667;442628346.0;78.0;;1
TFDAY0;VAREJO;Faixa 02 - De 7,5 M ate 15 M;CLOUD INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1278.0;651549097.0;15.0;;1
TFDFHJ;CONSTRUCAO E PROJETOS;Faixa 04 - De 25 M ate 35 M;CLOUD INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;998.25;275257576.0;147.0;;1
TFDTR7;AGROINDUSTRIA;Faixa 00 - Ate 4,5 M;CLOUD;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;479.0;1200238930.0;28.0;;1
TFDICB;VAREJO;Faixa 03 - De 15 M ate 25 M;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;899.0;433972837.0;369.0;;1
TFDTJE;LOGISTICA;Faixa 08 - De 150 M ate 300 M;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;442.0;1684478335.0;20.0;;1
TFDFKY;MANUFATURA;Faixa 00 - Ate 4,5 M;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1064.0;1284835136.0;15.0;;1
TFDJFT;MANUFATURA;Faixa 01 - De 4,5 M ate 7,5 M;CLOUD;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;786.75;1138300079.0;43.0;;1
TFDIDC;SERVICOS;Faixa 01 - De 4,5 M ate 7,5 M;CLOUD INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;934.0;315139732.0;204.0;;1
TFDA54;MANUFATURA;Faixa 07 - De 75 M ate 150 M;RH - CORE;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1333.0;851727026.0;3.0;;1
TFDOBB;MANUFATURA;Faixa 05 - De 35 M ate 50 M;CLOUD INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;784.0;1695110446.0;153.0;;1
TFDQ71;CONSTRUCAO E PROJETOS;Faixa 03 - De 15 M ate 25 M;CLOUD;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;5.080.666.667;507858773.0;33.0;;1
TFDRQJ;LOGISTICA;Faixa 01 - De 4,5 M ate 7,5 M;CLOUD;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;4.963.333.333;450847509.0;100.0;;1
TFDOSH;SERVICOS;Faixa 00 - Ate 4,5 M;CLOUD;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;7.406.666.667;782912246.0;153.0;;1
TFDSAF;DISTRIBUICAO;Faixa 04 - De 25 M ate 35 M;CLOUD;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;540.0;894869620.0;14.0;;1
TFDRS1;VAREJO;Faixa 03 - De 15 M ate 25 M;GOODDATA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;564.0;810753883.0;21.0;;1
TFDERB;SERVICOS;Faixa 01 - De 4,5 M ate 7,5 M;GOODDATA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1095.0;424213348.0;4.0;;1
TFDHL5;SERVICOS;Faixa 00 - Ate 4,5 M;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;975.0;1189108800.0;38.0;;1
TFDRJV;SERVICOS;Faixa 02 - De 7,5 M ate 15 M;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;5.024.285.714;504044199.0;38.0;;1
TFDRJK;DISTRIBUICAO;Faixa 02 - De 7,5 M ate 15 M;CROSS - INTERA;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;584.0;962424961.0;112.0;;1
TFDPC3;SERVICOS;Faixa 03 - De 15 M ate 25 M;CLOUD;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;724.0;1120794766.0;91.0;;1
TFDTS2;MANUFATURA;Faixa 00 - Ate 4,5 M;CLOUD;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;479.0;358378469.0;8.0;;1
TFDOCI;SERVICOS;Faixa 01 - De 4,5 M ate 7,5 M;BACKOFFICE - CORE;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;784.0;808854818.0;96.0;;1
TFDE06;MANUFATURA;Faixa 01 - De 4,5 M ate 7,5 M;CLOUD;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;1127.0;706793638.0;4.0;;1
TFDTQ0;VAREJO;Faixa 02 - De 7,5 M ate 15 M;CLOUD;MODALIDADE ASSINATURA (INTERA);Sudeste;0.0;479.0;827654100.0;36.0;;1
T00151;EDUCACIONAL;Faixa 04 - De 25 M ate 35 M;CROSS - TRADICIONAL;MODALIDADE SERVICOS RECORRENTES;Sudeste;0.0;5.055.230.769;175290512.0;68.0;;3
T03491;MANUFATURA;Faixa 08 - De 150 M ate 300 M;CROSS - TRADICIONAL;MODALIDADE SERVICOS RECORRENTES;Sudeste;0.0;4794.1;4333035165.0;39.0;;3
T02266;SERVICOS;Faixa 04 - De 25 M ate 35 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;0.0;3.627.574.074;415066262.0;33.0;;1
T02684;MANUFATURA;Faixa 11 - Acima de 850 M;SOFTWARE COMPLEMENTAR;MODALIDADE SERVICOS NÃO RECORRENTES;Sudeste;0.0;2.989.479.167;10496311686.0;587.0;;0
T06148;SERVICOS;Faixa 04 - De 25 M ate 35 M;CROSS - TRADICIONAL;MODALIDADE SERVICOS RECORRENTES;Sudeste;0.0;2.781.421.053;1598695728.0;14.0;;1
T04876;VAREJO;Faixa 00 - Ate 4,5 M;GOODDATA;MODALIDADE SERVICOS NÃO RECORRENTES;Sudeste;0.0;6.191.103.448;501487522.0;36.0;;3
T05512;EDUCACIONAL;Faixa 06 - De 50 M ate 75 M;CROSS - TRADICIONAL;MODALIDADE SERVICOS NÃO RECORRENTES;Sudeste;0.0;3577.5;1889899360.0;48.0;;1
T07073;VAREJO;Faixa 07 - De 75 M ate 150 M;DISTRIBUICAO & VAREJO - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;0.0;3.106.055.556;561827561.0;99.0;;1
T08539;CONSTRUCAO E PROJETOS;Faixa 04 - De 25 M ate 35 M;MANUFATURA - CORE;MODALIDADE SERVICOS NÃO RECORRENTES;Sudeste;0.0;3238.2;619756600.0;129.0;;1
T12368;SERVICOS;Faixa 07 - De 75 M ate 150 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;0.0;318.945.098;1590583584.0;123.0;;1
T11094;DISTRIBUICAO;Faixa 02 - De 7,5 M ate 15 M;SOFTWARE COMPLEMENTAR;MODALIDADE SERVICOS NÃO RECORRENTES;Sudeste;0.0;5.527.666.667;788515724.0;12.0;;3
T11855;SERVICOS;Faixa 08 - De 150 M ate 300 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;0.0;3.072.463.415;2215789713.0;83.0;;1
T12276;MANUFATURA;Faixa 07 - De 75 M ate 150 M;MANUFATURA - CORPORATIVO;MODALIDADE SERVICOS NÃO RECORRENTES;Sudeste;0.0;3.791.325;243225378.0;98.0;;1
T12690;MANUFATURA;Faixa 08 - De 150 M ate 300 M;MANUFATURA - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;0.0;2708.8;2707508560.0;270.0;;0
T12757;SERVICOS;Faixa 02 - De 7,5 M ate 15 M;FLUIG - CORE;MODALIDADE SERVICOS NÃO RECORRENTES;Sudeste;0.0;3.688.421.053;622109000.0;177.0;;1
T13918;MANUFATURA;Faixa 03 - De 15 M ate 25 M;MANUFATURA - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;0.0;4808.36;998069906.0;169.0;;3
T15086;SAUDE;Faixa 08 - De 150 M ate 300 M;RH - CORE;MODALIDADE CORPORATIVO;Sudeste;0.0;3451.0;2347377061.0;32.0;;1
T15138;MANUFATURA;Faixa 08 - De 150 M ate 300 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;0.0;2.943.545.455;1894914957.0;136.0;;1
T16898;CONSTRUCAO E PROJETOS;Faixa 11 - Acima de 850 M;CROSS - TRADICIONAL;MODALIDADE CORPORATIVO;Sudeste;0.0;2665.2;1395260789.0;297.0;;1
T15648;MANUFATURA;Faixa 02 - De 7,5 M ate 15 M;CROSS - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;0.0;3.478.757.576;471272228.0;9.0;;1
T17433;MANUFATURA;Faixa 04 - De 25 M ate 35 M;MANUFATURA - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;0.0;2.957.678.571;618158448.0;32.0;;1
T16758;SERVICOS;Faixa 02 - De 7,5 M ate 15 M;FLUIG - CORE;MODALIDADE CORPORATIVO;Sudeste;0.0;4.000.933.333;428262924.0;37.0;;1
T22643;CONSTRUCAO E PROJETOS;Faixa 05 - De 35 M ate 50 M;RH - CORE;MODALIDADE SERVICOS NÃO RECORRENTES;Sudeste;0.0;3.011.078.947;1094454843.0;1207.0;;0
T31446;MANUFATURA;Faixa 07 - De 75 M ate 150 M;MANUFATURA - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;0.0;3.070.512.821;1087444403.0;184.0;;1
T24024;SERVICOS;Faixa 09 - De 300 M ate 500 M;SOFTWARE COMPLEMENTAR;MODALIDADE SERVICOS NÃO RECORRENTES;Sudeste;0.0;4.183.568.182;3278910581.0;41.0;;3
T41316;SAUDE;Faixa 11 - Acima de 850 M;CLOUD;MODALIDADE SERVICOS RECORRENTES;Sudeste;0.0;1.818.122.093;2541581470.0;513.0;;0
T39941;EDUCACIONAL;Faixa 07 - De 75 M ate 150 M;CLOUD;MODALIDADE SERVICOS RECORRENTES;Sudeste;0.0;1910.25;2200750060.0;116.0;;1
T43025;MANUFATURA;Faixa 03 - De 15 M ate 25 M;PROGRESS;MODALIDADE SERVICOS NÃO RECORRENTES;Sudeste;0.0;2.873.125;1605762412.0;96.0;;1
T47759;EDUCACIONAL;Faixa 07 - De 75 M ate 150 M;EDUCACIONAL - PARCEIRO;MODALIDADE SERVICOS RECORRENTES;Sudeste;0.0;2.263.541.667;680282463.0;176.0;;1
T48345;SERVICOS;Faixa 05 - De 35 M ate 50 M;RH - CORE;MODALIDADE SERVICOS RECORRENTES;Sudeste;0.0;2.945.571.429;114869351.0;40.0;;1
T49304;MANUFATURA;Faixa 05 - De 35 M ate 50 M;LEGAL SERVICE;MODALIDADE SERVICOS RECORRENTES;Sudeste;0.0;1840.5;1510396799.0;13.0;;1
T53357;MANUFATURA;Faixa 06 - De 50 M ate 75 M;SOFTWARE COMPLEMENTAR;;Sudeste;0.0;5137.5;5319758694.0;46.0;;3
T53393;MANUFATURA;Faixa 04 - De 25 M ate 35 M;CROSS - INTERA;MODALIDADE INTERA 17;Sudeste;0.0;5.231.066.667;238449996.0;295.0;;3
T53407;MANUFATURA;Faixa 09 - De 300 M ate 500 M;MANUFATURA - CORPORATIVO;MODALIDADE CORPORATIVO;Sudeste;0.0;3.333.086.207;1103704567.0;438.0;;0
T55970;MANUFATURA;Faixa 10 - De 500 M ate 850 M;PROGRESS;MODALIDADE SERVICOS NÃO RECORRENTES;Sudeste;0.0;273.090.678;1535451493.0;266.0;;1
